DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.20-20.59.09, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.534564ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2670, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_B464A00E4E5630B11213B1AA5BE86711__AFFB557B09CA75F27CE84A1E05362E5C94FFDCFA, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.592299ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2671, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2670, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.368636ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2672, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_85A98A954E10BE43ABF3E3A271494492__57D44631A8B0724EBDF5B20BE198E2BEF162F4BC, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.514466ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2673, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2672, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.339985ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2674, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_1E3A539E4CA7FB58778B6181D4849313__9D2DA8E860D763E973795A8DD27AE48954C695D8, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.582036ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2675, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2674, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.401139ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2676, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_853BA0E94F59A0DFFDEFAC8737D542C6__CF4355C470528A8BCB5937EC27A5674C5731AA15, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.462722ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2677, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2676, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.299785ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2678, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F5952EDC49DFB9B544AC9C914CD3B4B4__3E46AFEA950BA9D9191BA6C070EA8DBAD7894CC3, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.406697ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2679, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2678, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.261296ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2680, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_484F3778455FAE687C85CBBC3508E6CE__24D7F00D905FB13D85F34A8E2EC946B519D1366A, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.568777ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2681, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2680, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.368636ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2682, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_67366B0C4FFAF5D8FB539AAB2A2D9E4E__8FE0D6F5B6874BC9EAF7AED77BB661D99CAC3150, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.477258ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2683, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2682, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.322878ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2684, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_A7CCFA3543AA8872E24B9CA6798019ED_0__007396E6152E0BE9F578B8761C2F8213624C6D7B, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.753097ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2685, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2684, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.545684ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2686, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_62DFDDA2412D5DD1D7C8D1BDFD879244_0__DF935D6247363FBC27AAC1550E55F3DF63EE8AE1, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.587597ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2687, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2686, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.397719ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2688, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_43D333BC4873BD03E8AFACB9027D6377_0__56658343349A11960C572F884D67BF5F8380386B, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.969917ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_173, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_02998F654FB3CA2B2CFB47888BF53__CDF33C09F6244B695A01193700B2DB776EC15AEB, StartTime=2015.09.20-21.01.03, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=43.842564ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_174, CachedDataProbablyExists, Parent=DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_173, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.616245ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2689, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2688, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.575621ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_175, GetCachedData, Parent=DDCTransactionId57093F034FE7264AC6112BB5CC852FE6_173, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=42.918407ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2690, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_66BB03FA484371E4529461B9E38D2AFD_0__18ED50F21B7C73B0D5E910A0ABEA7D5AB966276C, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.569634ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2691, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2690, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.359230ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2692, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_2BF4A3544B5DDA0CE6C1CD885BCDCBC8_0__2ADBB7F0BBA035D6C892662348F80D9B7DC67924, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.688095ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2693, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2692, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.490945ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2694, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_E4C4C94A425EFDE3D36C23B4622E177A_0__6203EC04E281BF27FB490A833AC4C04161DDA697, StartTime=2015.09.20-21.01.03, HierarchicalDDC, Duration=0.716317ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2695, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2694, StartTime=2015.09.20-21.01.03, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.466567ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2696, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_E151023E412D8711892F07B6B142CCCD_0__54519CC915BBC7C01A6E2965F3DC15760384B5E0, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.755236ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2697, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2696, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.578187ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2698, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F76624A646A03317A67F779D14393FFE_0__0D9D883B9008910F8E09CCDE7CB557B2A76F23E8, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.551674ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2699, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2698, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.350248ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2700, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_953E82294A30C7B6D47A82B2169C858D_0__94C4D610C70C10ABD8660D7A81D4F4AC63A68590, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.507195ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2701, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2700, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.353243ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2702, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_AA5553DE4D82B8F8761BF8AFE8FF700D_0__CC9E453A6CD877E9944078C404A4395EBB5C3F27, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.643618ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2703, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2702, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.456735ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2704, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_034C7DCA4DE3229CC4528491CA2E6479_0__DF9E5F6DCE0C7FFB0A43B6C4F8EB5749177378CE, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.976760ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2705, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2704, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.678688ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2706, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_E20C2B2040FA9F7A976CC0B2FD11EC49_0__CF21D85B9FB7A840BED3DE226980A3122D67FCA1, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.585031ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2707, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2706, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.412684ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2708, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_EC3BC18D435FC8D684D8DFB666259424_0__5F17C4D44B47B949013E85E4C35B3489A61C9080, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.572626ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2709, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2708, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.408407ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2710, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_67CEA92C4AA00D127081E5A7941CF838_0__5BF0A800EAE7DC0394748B912E944CA54F90FD76, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.495650ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2711, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2710, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.334855ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2712, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_F8B74AB54C3E723FEF7CFE8DA702B860_0__94E9A2A825E1F37FAB8588543F0CF1AACA8E1BC6, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.576474ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2713, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2712, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.399001ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2714, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8BFD508D4F3C9AF86F16FC8155B50275_0__CADA14EAFECF57406FDB027020CFDBE0544059DC, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.484105ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2715, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2714, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.326727ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2716, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_011B803341D03C40744E3DB0998B0CC7_0__0BCB27E268D201D9974038066AE1B96CEED39990, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.496935ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2717, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2716, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.343833ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2718, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C3D4571D4B8DA8CB2CA0D0B68175AE1F_0__BBC3E1D7CBEBA72E0CC3752EF9C401C8461A45CD, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.425514ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2719, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2718, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.263862ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2720, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_349A2F1C49CFBE2C279E2592373F6C4F_0__DFA863367943F64B15E7CD50AC5E2A73D88B601D, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.550389ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2721, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2720, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.372484ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2722, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8FD170D64EBD8390DFFFF784C809FB22_0__FE20A4922891B9D6B50DD46188FA58A6D7C3E208, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.644047ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2723, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2722, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.431933ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2724, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6FA918F346106659DA7ED2A1388F2F8F_0__9520E196E4A3A5BEC7DFDF142D2369D3B6B0BAC7, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.505060ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2725, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2724, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.329293ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2726, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_222C5BD94AE59BD66F5DE195BFC351F4_0__71B860546B40F2866CB2E970B2A9440D9CA7F33E, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.475124ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2727, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2726, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.329290ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2728, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_E13764F94503C42882C979873E7738CF_0__49FBA50DEB5681DCCAEF5A22A76F70BE91D8CB19, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.597857ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2729, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2728, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.368636ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2730, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_50E00FBF45EF4F537B15CD910F3C3784_0__4CC9DA3052C0FEA1B9F0269074BA2AFB11B16189, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.692796ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId23A31B7E4B898B8645D3188F78944943_151, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6386AA65491A741EB24D159D63372__4885B968A2DA89A13310A4BA86DF6DC66E885EDB, StartTime=2015.09.20-21.01.04, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=20.265623ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2731, CachedDataProbablyExists, Parent=DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2730, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.482395ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId23A31B7E4B898B8645D3188F78944943_152, CachedDataProbablyExists, Parent=DDCTransactionId23A31B7E4B898B8645D3188F78944943_151, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.376336ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId23A31B7E4B898B8645D3188F78944943_153, GetCachedData, Parent=DDCTransactionId23A31B7E4B898B8645D3188F78944943_151, StartTime=2015.09.20-21.01.04, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=19.502264ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
DDCTransactionId299720C04276C5EAB40EB4AAD14D0F75_2732, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C9711CEE4BED83AA0CB40BB23239DBED_0__3BD89A0EBD518860A3A8B2FA7161CDB309F15043, StartTime=2015.09.20-21.01.04, HierarchicalDDC, Duration=0.674836ms, RunGuid=RunID129F27AE4B820F2BD178028F9D8AD534
